DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_A,Ecology_3_A,Shops_2_A
86,5,108.0573980564894,82.72382536064892,8.0,3,5,1942,0.161975568,31,7010,5,4508.0,3,7,310305.07473267685,0,1,0
1,1,62.494611334589,21.66392883217304,6.0,1,2,1977,0.007122317,1,264,0,900.0,0,1,193568.8542075688,0,0,0
142,2,44.43933808936862,29.46486462175353,5.0,6,7,1964,0.051942062,17,4017,7,800.0,2,0,219823.02860156968,0,0,0
58,1,44.33929555145821,21.66392883217304,1.0,7,22,1977,0.43788524,23,5735,3,1084.0,0,5,130799.83177440225,0,0,0
66,2,49.21454659441765,32.993905041379726,7.0,13,16,1970,0.111627393,50,12238,8,1970.0,2,3,268138.67027573136,0,0,0
186,1,42.13000092337775,20.133623785297704,10.0,8,17,1982,0.007658515,35,7077,56,2301.0,3,19,253077.2231201775,0,0,0
6,2,52.534282226413744,41.534282226413744,1.0,17,17,2016,0.243204519,5,1564,0,540.0,0,0,145428.85153967395,0,0,0
99,3,61.21290829541348,41.64069045887787,6.0,1,9,1973,0.012338886,35,5776,1,2078.0,2,4,223960.22961715184,0,0,0
30,2,59.91620672882547,48.91620672882547,1.0,15,17,2015,7.81528e-05,22,6398,141,1046.0,3,23,164632.61643202088,0,0,0
111,2,57.65836071930564,30.79083454609429,9.0,12,21,2010,0.093442564,23,4635,5,3300.0,2,4,400989.19361703115,0,0,0
10,4,83.8333874291685,64.94654758809416,6.0,1,9,1969,0.089039719,33,7976,5,900.0,0,11,286261.566898897,0,0,0
6,1,39.57326663767467,21.66392883217304,10.0,6,17,1977,0.243204519,5,1564,0,540.0,0,0,114690.54345752345,0,0,0
47,1,36.61504806848679,18.149069456328064,6.0,3,12,1976,6.99893e-05,46,10309,1,240.0,1,16,180452.27298863645,0,0,0
27,2,71.74048016200544,35.289400353458056,12.0,1,16,2017,0.017647053,2,469,0,900.0,0,0,175447.66410627787,0,0,0
78,2,44.22612916562809,30.10509014870904,6.0,6,9,1973,0.219006007,28,6746,3,900.0,1,4,190891.09355160157,0,0,0
17,2,48.58474971007254,31.542572271049142,5.0,5,5,1963,0.0,18,3374,5,620.0,1,2,230583.75964796462,0,0,0
1,2,62.80414004360102,32.5521342349919,1.0,12,24,1977,0.007122317,1,264,0,900.0,0,1,213894.7557263049,0,0,0
6,2,52.38623161859485,31.69773345545277,9.0,9,17,1977,0.243204519,5,1564,0,540.0,0,0,144948.61111017747,0,0,0
6,2,55.295653882971436,32.5521342349919,1.0,12,17,1977,0.243204519,5,1564,0,540.0,0,0,150469.93559038368,0,0,0
1,1,38.21750611686219,19.084457514116984,8.0,8,17,1992,0.025609157,33,5261,0,240.0,3,1,174686.59545084607,0,0,0
23,2,60.318826533326224,49.318826533326224,1.0,6,17,1977,0.075778755,6,1437,3,900.0,0,2,161140.9484045371,0,0,0
63,2,53.35060109233924,32.5794803359683,8.0,11,12,1980,0.23861713,26,3889,6,705.0,3,6,390721.2835383688,0,0,0
2,1,30.308337787446536,20.69060866408246,5.0,5,9,1974,0.130617806,39,10418,9,900.0,1,9,158375.47545566742,0,0,0
75,2,60.61073014545917,32.5521342349919,5.0,5,5,1964,0.122090347,29,6566,7,1894.0,4,0,118900.63481299506,0,0,0
6,3,102.25905343435456,95.64582830720363,1.0,24,25,2016,0.243204519,5,1564,0,540.0,0,0,266657.95580631524,0,0,0
105,2,39.28575413491308,26.55599242050659,6.0,7,9,1971,0.069660344,31,6119,4,900.0,1,2,165829.6855991276,0,0,0
7,1,38.90591147508345,17.739897590455318,8.0,15,18,2008,0.130617806,39,10418,9,900.0,1,9,213661.2124589616,0,0,0
27,1,42.47557701426585,21.66392883217304,10.0,12,20,1977,0.011654127,4,915,0,900.0,0,0,118594.79935452835,0,0,0
161,1,51.273913448512936,30.425404969599967,5.0,9,9,2015,0.014423114,19,3806,4,900.0,0,3,286745.9731113424,0,0,0
21,2,48.688368478281205,31.06186364414106,5.0,9,14,1974,0.194489265,47,8004,3,125.0,3,5,193429.0514859078,0,0,0
138,2,40.67294135925629,29.931016931102622,5.0,7,8,1963,0.195781053,23,5212,6,900.0,3,2,223082.19628620762,0,0,0
103,2,64.2630490902412,38.73611954802006,10.0,5,17,1996,0.151346216,32,5889,10,830.0,4,1,326881.1456472509,0,1,0
128,1,38.19657728923015,21.444902547136103,7.0,18,21,2003,0.0,27,4798,0,30.0,2,8,241391.34358162282,0,0,0
96,3,76.73204237493502,48.94568332626212,10.0,6,10,1996,0.041116354,53,14892,4,900.0,1,4,306423.124243143,0,0,0
54,3,125.11783772679036,46.96048008775955,1.0,4,8,1977,0.006076152,30,5285,0,645.0,6,6,625820.0411778279,0,0,0
27,1,36.34098600517275,16.340986005172752,10.0,11,17,2018,0.011654127,4,915,0,900.0,0,0,106522.17390830358,0,0,0
0,3,76.58503527580281,52.31086388760314,8.0,4,8,1960,0.319809354,25,4756,16,2857.0,5,8,339228.82376365724,0,0,0
28,2,46.19596642107624,34.577625864716,5.0,5,5,1961,0.118537385,30,6207,1,1183.0,1,0,176949.95339026485,0,0,0
1,2,65.98237060351858,32.5521342349919,1.0,4,17,1977,0.007122317,1,264,0,900.0,0,1,188059.5950764543,0,0,0
12,1,40.197582965916574,20.105806338176674,8.0,9,12,1997,0.090799103,74,19083,2,900.0,5,15,191773.82843002668,0,0,0
45,2,41.28623834787492,26.262636909472548,6.0,5,12,1972,0.014423114,19,3806,4,900.0,0,3,223101.97001867765,0,0,0
62,1,40.99347815705585,22.95978192260015,6.0,10,10,1975,0.002211665,39,7614,3,900.0,1,5,169471.51109127206,0,0,1
9,2,64.1392621393541,32.5521342349919,1.0,12,18,1977,0.161531741,25,5648,1,30.0,2,4,182427.13244579488,0,0,0
44,1,39.12028530139232,21.45960593032516,8.0,5,14,1995,0.036122292,24,4378,0,1036.0,1,1,171834.4073904175,0,0,0
21,3,60.44391134620359,39.50092919674027,6.0,2,5,1966,0.194489265,47,8004,3,125.0,3,5,194332.24912030398,0,0,0
75,2,40.32036989963965,24.725742672926923,6.0,3,12,1966,0.307466659,30,5048,9,325.0,2,5,186255.86553903398,0,1,0
69,3,73.00502753600314,43.393061866979465,10.0,12,16,1982,0.000991363,33,6783,3,900.0,1,9,387148.913440285,0,0,0
61,2,54.58973109275952,34.23703394205493,8.0,11,12,1981,0.300322518,52,10311,6,900.0,1,9,227219.61935280712,0,0,0
62,1,48.155074352566956,21.66392883217304,6.0,4,15,1977,0.072157581,2,629,1,900.0,0,0,117177.14327645738,0,0,1
0,1,30.945973161566723,18.966367294186785,5.0,5,5,1974,0.319809354,25,4756,16,2857.0,5,8,160762.9293034566,0,0,0
109,2,54.002829452608545,33.414232009728764,8.0,25,25,2011,0.1363303,30,6141,10,262.0,3,6,387360.80684048147,0,0,0
27,3,86.98702100925037,52.24474824789272,11.0,18,21,1977,0.017647053,2,469,0,900.0,0,0,230858.6027028361,0,0,0
1,2,62.52771438366566,32.5521342349919,6.0,13,17,1977,0.007122317,1,264,0,900.0,0,1,203074.6128288769,0,0,0
94,1,38.978421977802896,23.908490936822844,9.0,12,16,1977,0.521867054,25,6149,0,900.0,0,0,141139.73323952552,0,0,0
29,1,32.59723991717217,19.89707040389179,5.0,2,5,1964,0.086885265,10,2277,2,1547.0,0,0,85314.24741513157,0,0,0
79,2,62.010542408140424,33.17680187750668,14.0,4,19,2002,0.122090347,29,6566,7,1894.0,4,0,367189.5081864817,0,0,0
46,1,36.007450184838994,14.617465937926607,9.0,7,17,2008,0.0,47,11319,0,1145.0,3,5,218409.26354496102,0,0,0
21,2,49.08619004274541,31.197789265001283,5.0,4,12,1968,0.034331497,25,5487,3,900.0,0,4,220643.01091435185,0,0,0
146,2,45.09159844524716,43.816601078028285,1.0,5,18,2017,0.236108458,16,3893,27,900.0,3,10,201549.99807748038,0,0,0
31,2,62.96924132888161,42.96924132888161,10.0,9,14,1998,0.151346216,32,5889,10,830.0,4,1,425040.6942331803,0,1,0
27,2,60.05405781030816,49.05405781030816,1.0,7,9,1977,0.211401214,9,1892,0,900.0,0,1,130460.61148318036,0,0,0
23,3,102.03280055818512,46.96048008775955,1.0,15,25,1977,0.075778755,6,1437,3,900.0,0,2,250748.93809757775,0,0,0
9,2,50.40095078883286,32.27591524610585,8.0,2,17,1996,0.069753361,53,13670,4,900.0,1,11,186646.7691146619,0,0,0
10,3,76.3180106621947,45.1273003407755,10.0,7,16,1983,0.089039719,33,7976,5,900.0,0,11,354909.84368957585,0,0,0
27,1,45.39198628815063,19.157265894015612,8.0,3,9,1977,0.01405792,1,290,0,900.0,0,0,87573.12408159039,0,0,0
8,1,39.18277210246964,17.134401951602527,8.0,7,17,2009,0.092290642,21,4346,2,165.0,1,2,162575.90507577494,0,0,0
90,2,42.09191272692544,26.091912726925443,6.0,7,9,1969,0.265088676,37,5288,0,1937.0,3,2,181789.35859889394,0,0,0
19,2,43.243902072057494,30.914456669945988,5.0,2,5,1965,0.309479124,35,7715,4,990.0,0,6,183947.13995427388,0,0,0
169,1,49.953224740648224,21.66392883217304,6.0,9,13,1977,0.17891679600000002,18,3594,4,192.0,1,5,232617.5996853599,0,0,0
0,2,49.33521674107022,31.51163229283286,5.0,4,5,1964,0.319809354,25,4756,16,2857.0,5,8,173146.32396793933,0,0,0
1,2,65.28513335043107,32.5521342349919,1.0,6,17,1977,0.007122317,1,264,0,900.0,0,1,187086.9027938381,0,0,0
6,2,61.76864050974965,59.9499129595415,1.0,3,17,2015,0.243204519,5,1564,0,540.0,0,0,170873.73453578653,0,0,0
15,1,43.93852083239559,17.694385350237493,8.0,8,12,2006,0.158249043,21,5731,0,900.0,1,0,166120.04326790813,0,0,0
138,2,36.28033417674996,22.421794149610832,5.0,7,9,1968,0.195781053,23,5212,6,900.0,3,2,214654.84228591414,0,0,0
105,2,48.53140545826851,28.047357639089505,4.0,8,8,1965,0.040242764,25,3478,11,2729.0,3,1,225413.29547119644,0,0,0
23,1,42.682420788220064,21.66392883217304,6.0,10,17,1977,0.075778755,6,1437,3,900.0,0,2,110644.85720350963,0,0,0
48,3,96.05678406175831,85.05678406175831,1.0,15,15,2017,0.041124634,46,9515,5,900.0,1,10,524365.5507054054,0,0,0
27,2,59.715761844761076,32.5521342349919,6.0,2,4,2018,0.072157581,2,629,1,900.0,0,0,189331.6452634585,0,0,1
93,2,45.823092637004116,29.491317449388905,6.0,2,9,1975,0.521867054,25,6149,0,900.0,0,0,154881.82212046222,0,0,0
33,3,80.12269103313658,57.48469356083138,7.0,7,8,1958,0.051942062,17,4017,7,800.0,2,0,386269.72940769186,0,0,0
164,1,35.558981118940096,23.07393491346472,9.0,3,12,1972,0.486245621,13,2514,19,900.0,0,6,127119.13657774848,0,0,0
70,3,62.03903789429478,45.323126426773904,5.0,5,9,1977,0.002211665,39,7614,3,900.0,1,5,242203.27197672398,0,0,1
21,3,62.510779851196226,45.33518356518913,6.0,4,9,1972,0.194489265,47,8004,3,125.0,3,5,211598.02661819142,0,0,0
4,2,45.595235996477506,29.986187612050227,5.0,5,5,1961,0.042031587,37,6856,84,1940.0,2,5,260449.03819660304,0,0,0
62,1,43.26089079226839,21.66392883217304,6.0,6,7,1977,0.072157581,2,629,1,900.0,0,0,124618.89335588909,0,0,1
191,3,77.78627940174954,48.43199359265954,10.0,14,16,1982,0.127375905,43,8429,3,900.0,3,9,312380.3312687945,0,0,0
170,2,42.48970549472626,27.564544886374637,5.0,5,8,1962,0.21843974,21,4472,6,1450.0,4,7,213169.4442852474,0,0,1
1,1,41.22883505538547,21.66392883217304,1.0,13,17,1977,0.007122317,1,264,0,900.0,0,1,138925.37126371247,0,0,0
23,2,65.19410456757899,32.5521342349919,1.0,4,17,1977,0.075778755,6,1437,3,900.0,0,2,158591.79176787275,0,0,0
9,1,34.14170720107184,16.526473483330978,9.0,8,12,2012,0.161531741,25,5648,1,30.0,2,4,125012.31473021785,0,0,0
9,2,66.94246937877189,32.5521342349919,1.0,5,5,1977,0.161531741,25,5648,1,30.0,2,4,183976.84002108505,0,0,0
74,2,68.0326500616289,32.5521342349919,1.0,1,17,1977,0.075778755,6,1437,3,900.0,0,2,195389.93683675196,0,0,0
34,3,81.31118405697569,49.16091561041426,10.0,12,17,1996,0.069753361,53,13670,4,900.0,1,11,324778.032160198,0,0,0
93,2,64.58020566339879,33.65979359636802,11.0,7,17,2008,0.041116354,53,14892,4,900.0,1,4,204936.46967186464,0,0,0
74,2,57.702986875323475,32.331407293522986,9.0,9,16,1986,0.371148999,34,7065,1,750.0,2,5,220191.3220737645,0,0,0
27,1,38.81325007409679,21.66392883217304,1.0,17,22,1977,0.211401214,9,1892,0,900.0,0,1,112606.58700140336,0,0,0
27,1,42.1000797732059,21.66392883217304,1.0,11,17,1977,0.011654127,4,915,0,900.0,0,0,114012.10341382785,0,0,0
24,2,54.82997307843928,37.88690120028377,7.0,4,5,1958,0.111627393,50,12238,8,1970.0,2,3,272415.7526405691,0,0,0
147,2,54.101740874496095,34.95824112466212,9.0,4,12,1974,0.319809354,25,4756,16,2857.0,5,8,269840.53341917315,0,0,0
84,1,38.61606434110731,19.566614793988343,10.0,10,16,1985,0.006076152,30,5285,0,645.0,6,6,204205.65487360288,0,0,0
168,4,121.2206313475439,68.71460539661197,14.0,3,6,2017,0.341071945,27,5664,48,2300.0,3,11,233171.22860968646,0,0,0
27,1,41.409194809378064,16.45730410253501,11.0,18,19,2019,0.211401214,9,1892,0,900.0,0,1,119817.44845668125,0,0,0
52,2,65.61285311254694,32.5521342349919,1.0,4,17,1977,0.371148999,34,7065,1,750.0,2,5,159112.03456969274,0,0,0
143,3,78.18844672907393,44.66340790527197,10.0,17,19,1983,0.049863387,18,3746,9,75.0,3,1,84808.02943289706,0,0,0
62,3,91.8590347332717,46.96048008775955,10.0,10,16,2017,0.072157581,2,629,1,900.0,0,0,208033.09556695065,0,0,1
6,1,40.40658991236909,21.66392883217304,1.0,3,25,2014,0.243204519,5,1564,0,540.0,0,0,137597.60145825628,0,0,0
9,3,86.80239639788034,46.96048008775955,1.0,5,5,1977,0.161531741,25,5648,1,30.0,2,4,238084.2083015009,0,0,0
23,3,75.56384763191029,58.56384763191029,7.0,13,17,1977,0.075778755,6,1437,3,900.0,0,2,197201.50184691,0,0,0
31,2,60.34108387175392,36.09892944987242,10.0,11,14,2000,0.151346216,32,5889,10,830.0,4,1,422447.85094452905,0,1,0
86,1,33.612695693956645,19.284464205759754,8.0,3,9,1965,0.161975568,31,7010,5,4508.0,3,7,167656.6690561749,0,1,0
1,3,116.32251244256749,67.43034561860479,16.0,8,16,2010,0.014580716,3,760,1,900.0,0,0,214930.02323762025,0,0,0
21,2,38.90508918820912,24.96007495950659,5.0,6,9,1970,0.194489265,47,8004,3,125.0,3,5,129466.24278121087,0,0,0
23,1,38.924239710792385,21.66392883217304,1.0,8,12,1977,0.034656082000000005,0,168,0,900.0,0,0,92116.94206364463,0,0,0
110,2,60.49023878617543,31.186670771737752,11.0,8,11,1996,0.033493708,66,10573,1,1322.0,3,8,267866.07271557703,0,0,0
85,3,75.03523519079158,46.81586897296146,10.0,10,16,1979,0.037177818,52,11217,1,2300.0,1,7,383458.5294807488,0,0,0
10,1,32.49081963090148,19.201921939000147,5.0,1,9,1970,0.089039719,33,7976,5,900.0,0,11,141753.84522751145,0,0,0
54,2,75.5499349985471,64.5499349985471,1.0,5,5,2015,0.006076152,30,5285,0,645.0,6,6,397618.124120735,0,0,0
6,1,39.32420586370022,21.66392883217304,6.0,22,24,1977,0.243204519,5,1564,0,540.0,0,0,132023.09688893743,0,0,0
145,1,37.48290782543492,14.351381115586646,11.0,11,12,1999,0.0,30,5562,0,900.0,0,5,180781.66435175922,0,0,1
9,2,55.126426316709356,29.91438635009869,8.0,4,14,2004,0.13012277,8,1986,0,900.0,0,0,62126.66561869497,0,0,0
13,3,86.01092354089154,53.369619345507594,8.0,8,14,1997,0.090799103,74,19083,2,900.0,5,15,324528.90581351594,0,0,0
90,1,31.552775464231228,20.07413501938036,5.0,6,7,1966,0.265088676,37,5288,0,1937.0,3,2,143405.91058753242,0,0,0
6,1,39.861817361362185,36.31141487551917,1.0,3,17,2018,0.243204519,5,1564,0,540.0,0,0,112872.99547911725,0,0,0
88,2,43.25556516377439,29.604417832798077,6.0,8,9,1974,0.127375905,43,8429,3,900.0,3,9,197723.410721421,0,0,0
28,1,36.25416391285801,20.65114088809129,5.0,7,9,1968,0.118537385,30,6207,1,1183.0,1,0,132053.1012323673,0,0,0
114,1,37.35476678088347,20.69657978645424,9.0,4,12,1972,0.051942062,17,4017,7,800.0,2,0,210345.04827273515,0,0,0
44,3,68.83737272617235,48.69470966309397,9.0,9,12,1970,0.122190486,25,4724,2,1308.0,1,3,286353.07296662603,0,0,0
39,1,39.08976916156335,23.981700812878717,9.0,9,12,1972,0.428825818,25,5011,8,730.0,0,2,158696.6761472464,0,0,0
15,1,39.7935170052855,22.188530285907007,8.0,13,14,1990,0.158249043,21,5731,0,900.0,1,0,191936.6433693856,0,0,0
170,3,80.01017736006689,45.75452109982377,10.0,12,22,1992,0.21843974,21,4472,6,1450.0,4,7,291530.46908450196,0,0,1
46,2,40.20930439272042,22.87553629685728,7.0,10,10,1966,0.188783766,31,6137,4,900.0,0,1,207287.9180597448,0,0,0
167,2,56.71277142064889,36.45406385517439,7.0,6,7,1956,0.050272014,21,4231,14,1020.0,0,3,299177.50263524376,0,0,0
67,1,38.705047677602344,21.91349149337864,6.0,7,9,1977,0.100455735,43,7227,0,900.0,1,6,175424.96122363512,0,0,1
79,3,94.23336316542515,57.451590527413394,8.0,6,7,1977,0.16909109,19,3856,10,900.0,2,5,297382.79486847564,0,0,0
7,3,87.01036786283358,52.04381637103077,7.0,3,5,1956,0.035145267,42,9292,3,2620.0,0,3,324910.7586438944,0,0,0
29,1,37.98652088852315,25.918415898372174,5.0,6,7,1966,0.069660344,31,6119,4,900.0,1,2,152851.63258708498,0,0,0
186,2,58.23081009290866,33.38826703576766,8.0,12,17,1984,0.007658515,35,7077,56,2301.0,3,19,352568.9502215272,0,0,0
91,1,39.849559822731024,19.192526375076927,9.0,14,16,1991,0.333891544,30,6564,1,900.0,0,0,115532.23589897233,0,0,0
151,1,174.64952176135404,149.64952176135404,15.0,10,12,1958,0.236108458,16,3893,27,900.0,3,10,232766.1876976961,0,0,0
52,2,65.40588162562558,32.5521342349919,6.0,14,17,1977,0.371148999,34,7065,1,750.0,2,5,161446.32710487652,0,0,0
62,1,58.663759340458995,21.66392883217304,1.0,4,17,2013,0.072157581,2,629,1,900.0,0,0,167559.26183364177,0,0,1
9,4,92.62251642115909,59.248531584317945,8.0,5,14,1994,0.161531741,25,5648,1,30.0,2,4,277786.01560958644,0,0,0
44,1,36.63206375065329,21.867569760449552,9.0,13,16,1974,0.036122292,24,4378,0,1036.0,1,1,160587.24042441437,0,0,0
111,2,48.23056839574729,33.67974461209736,5.0,3,5,1964,0.0,36,6714,2,2672.0,0,2,194385.69637663814,0,0,0
27,1,38.179100936267744,18.179100936267744,10.0,11,20,2017,0.011654127,4,915,0,900.0,0,0,113430.1896267908,0,0,0
90,2,51.6360694282102,32.47573319527616,8.0,5,17,1988,0.246031548,22,3151,4,2715.0,3,3,258636.09892975198,0,1,0
23,4,106.76767797374241,64.94654758809416,1.0,6,25,1977,0.075778755,6,1437,3,900.0,0,2,223132.08528391173,0,0,0
144,3,56.50568066050681,40.91199959449752,5.0,7,9,1964,0.306977489,27,5148,14,1575.0,5,7,246200.26692516648,0,0,0
67,1,43.95248876419555,23.41856307627001,8.0,7,14,1986,0.0077202819999999985,38,4788,2,900.0,0,4,186290.42796915528,0,0,0
27,2,62.99976146250061,32.5521342349919,10.0,11,12,1977,0.072157581,2,629,1,900.0,0,0,222850.17756250425,0,0,1
0,2,45.66226800145746,30.0869097799242,6.0,4,5,1959,0.319809354,25,4756,16,2857.0,5,8,221660.2517706254,0,0,0
23,2,61.1089758052118,32.5521342349919,1.0,16,25,1977,0.075778755,6,1437,3,900.0,0,2,165615.06408697015,0,0,0
6,1,49.960884043537405,44.57020054534723,1.0,17,25,2016,0.243204519,5,1564,0,540.0,0,0,138127.07439329827,0,0,0
1,3,80.58913775219366,46.96048008775955,1.0,10,17,1977,0.007122317,1,264,0,900.0,0,1,236242.87959585214,0,0,0
61,2,45.6113316157937,32.25842690304263,9.0,3,9,1978,0.300322518,52,10311,6,900.0,1,9,153826.9121213835,0,0,0
30,2,63.64087851982289,32.5521342349919,1.0,15,22,1977,7.81528e-05,22,6398,141,1046.0,3,23,165574.67536325578,0,0,0
1,1,41.21632116508047,25.216321165080473,6.0,10,17,1977,0.007122317,1,264,0,900.0,0,1,143194.06880385385,0,0,0
23,1,35.86866527438893,21.66392883217304,6.0,5,5,1977,0.034656082000000005,0,168,0,900.0,0,0,92855.41032251943,0,0,0
9,3,74.24011276607195,53.61515196947807,9.0,8,12,1990,0.161531741,25,5648,1,30.0,2,4,231537.83117060558,0,0,0
124,2,58.34432996631392,37.88923819485186,8.0,5,7,1959,0.122090347,29,6566,7,1894.0,4,0,291851.4435075565,0,0,0
29,2,37.89374894795826,22.471643693012236,6.0,4,9,1969,0.069660344,31,6119,4,900.0,1,2,194564.19790859663,0,0,0
1,1,43.40855514796047,41.74534734418457,1.0,5,17,1977,0.007122317,1,264,0,900.0,0,1,147308.5813936068,0,0,0
1,1,41.995577099608795,30.995577099608795,1.0,12,20,1977,0.007122317,1,264,0,900.0,0,1,150371.0704287088,0,0,0
34,2,62.874315465039636,32.5521342349919,1.0,26,27,1977,0.069753361,53,13670,4,900.0,1,11,279097.8845113828,0,0,0
192,1,35.63840376941515,24.736844795214072,5.0,11,12,1965,0.225824954,41,6558,7,1548.0,3,2,137505.343314408,1,0,0
121,1,39.49599972540339,20.571644058716707,8.0,5,12,1985,0.212515361,19,3293,16,628.0,3,7,227334.14947813065,0,0,0
29,2,44.14473561886821,33.678020485056116,6.0,3,5,1963,0.086885265,10,2277,2,1547.0,0,0,185083.53414135645,0,0,0
5,1,34.46311354639066,20.56182303322385,5.0,3,5,1960,0.150817539,16,3433,4,2643.0,4,5,158433.1687747096,0,0,0
13,3,77.76942997264098,47.518063420066206,10.0,15,15,1999,0.090799103,74,19083,2,900.0,5,15,335795.5688378389,0,0,0
1,2,65.40697454676135,45.40697454676135,10.0,16,17,1977,0.007122317,1,264,0,900.0,0,1,200961.50500543453,0,0,0
9,1,60.0221232895804,21.66392883217304,1.0,9,13,1977,0.161531741,25,5648,1,30.0,2,4,176731.4317498077,0,0,0
6,3,73.4683752977986,56.4683752977986,7.0,8,17,1977,0.243204519,5,1564,0,540.0,0,0,192711.526271448,0,0,0
23,1,27.29379903391764,7.29379903391764,10.0,9,17,2016,0.034656082000000005,0,168,0,900.0,0,0,75695.82624148231,0,0,0
11,1,32.954460705226964,18.472521325770863,5.0,4,9,1973,0.00016967599999999998,36,5992,0,900.0,1,1,141958.4362855106,0,0,0
144,2,45.20032269685779,30.937843572516226,5.0,4,5,1968,0.306977489,27,5148,14,1575.0,5,7,230227.0776680521,0,0,0
27,2,62.73882961219347,32.5521342349919,1.0,8,11,1977,0.072157581,2,629,1,900.0,0,0,198697.49675990487,0,0,1
23,3,68.67090757738414,46.96048008775955,1.0,3,6,1977,0.005767451,1,388,0,900.0,0,0,103138.34827961586,0,0,0
109,4,100.90426263196274,65.11069835934879,10.0,8,22,1985,0.0,25,5027,4,46.0,1,1,513832.46769021935,0,0,0
58,2,45.268221484970645,30.71190071478486,6.0,1,12,1973,0.31019913,11,2748,1,900.0,0,0,88295.67736026115,0,0,0
94,2,68.13548178689781,40.216577916495275,11.0,3,22,2008,0.282797669,33,8667,2,900.0,0,6,362635.6289293141,0,0,0
74,2,53.24994077141801,31.135736867562255,9.0,7,17,1989,0.371148999,34,7065,1,750.0,2,5,194873.9043350169,0,0,0
27,2,63.795780451455535,32.5521342349919,6.0,8,11,1977,0.017647053,2,469,0,900.0,0,0,196920.48230930886,0,0,0
21,3,51.19546044627085,36.951319372427825,5.0,10,10,1974,0.194489265,47,8004,3,125.0,3,5,213426.11175297172,0,0,0
27,3,103.68354886559355,92.68354886559355,1.0,9,13,2018,0.072157581,2,629,1,900.0,0,0,227866.3504896008,0,0,1
27,1,43.78648624310393,22.442074818419123,1.0,4,8,1977,0.017647053,2,469,0,900.0,0,0,129728.47536825435,0,0,0
64,2,58.1855999068606,37.52139391928402,10.0,17,17,1988,0.135649789,46,7960,6,350.0,3,11,355123.9509977344,0,0,0
27,2,60.817489274861266,31.96974194471764,1.0,10,10,2017,0.017647053,2,469,0,900.0,0,0,194147.4671821566,0,0,0
87,3,64.48342730901359,39.07242723284849,8.0,4,9,1978,0.100455735,43,7227,0,900.0,1,6,252984.7568707173,0,0,1
25,2,64.5109900812965,32.3463599201256,11.0,24,24,2003,0.069753361,53,13670,4,900.0,1,11,287251.5776202081,0,0,0
90,2,59.44935507741212,33.33225675244441,10.0,19,23,1995,0.265088676,37,5288,0,1937.0,3,2,229145.85803702247,0,0,0
1,3,86.63117411031438,46.96048008775955,7.0,5,5,1977,0.007122317,1,264,0,900.0,0,1,315753.0382746459,0,0,0
1,1,39.94458704066405,21.66392883217304,6.0,11,17,1977,0.007122317,1,264,0,900.0,0,1,163817.76912578323,0,0,0
31,1,39.43284225947269,20.151696227635547,8.0,4,14,1976,0.0,23,3684,2,900.0,0,4,279522.90808996954,0,0,0
23,2,63.43191384501549,35.766336735048206,12.0,15,17,2011,0.075778755,6,1437,3,900.0,0,2,118193.48979843047,0,0,0
111,3,55.03345591855786,39.89272435374781,6.0,9,16,1971,0.093442564,23,4635,5,3300.0,2,4,283410.5701963009,0,0,0
176,3,77.03607611478479,45.838449414106435,10.0,4,14,2010,0.08761909,8,1497,5,900.0,1,0,459475.7714325232,0,0,0
46,2,54.385561089504826,31.29336878565125,8.0,7,14,1987,0.188783766,31,6137,4,900.0,0,1,253667.52188273828,0,0,0
9,2,57.21397200280797,31.383846092154695,11.0,7,10,1998,0.161531741,25,5648,1,30.0,2,4,118059.00612144561,0,0,0
58,2,49.87163719238979,31.127614709341717,6.0,3,9,1969,0.14890389099999998,9,1952,1,1430.0,3,2,152555.76054157945,0,0,0
62,1,46.44499613184091,21.66392883217304,1.0,11,17,1977,0.072157581,2,629,1,900.0,0,0,132048.4686218547,0,0,1
7,3,63.60034677874161,49.8831837482308,7.0,2,4,1955,0.035145267,42,9292,3,2620.0,0,3,316834.5311544474,0,0,0
61,2,55.87263175503208,31.883011998576702,9.0,9,22,2010,0.300322518,52,10311,6,900.0,1,9,287716.41393256054,0,0,0
1,3,81.2770151814535,46.96048008775955,7.0,7,17,1977,0.007122317,1,264,0,900.0,0,1,241964.71946943412,0,0,0
23,1,43.09187072223918,21.66392883217304,1.0,24,25,1977,0.075778755,6,1437,3,900.0,0,2,123092.73733464314,0,0,0
94,2,50.83296175678837,32.398394252217486,6.0,11,12,1975,0.282797669,33,8667,2,900.0,0,6,209976.10416261113,0,0,0
2,2,55.592249257606994,36.15488849445508,9.0,15,16,1984,0.130617806,39,10418,9,900.0,1,9,261178.52971028961,0,0,0
42,1,41.51214019445621,21.655878101848288,8.0,5,9,2004,0.158249043,21,5731,0,900.0,1,0,137940.17978336403,0,0,0
1,1,39.4526967860676,21.66392883217304,1.0,11,17,1977,0.007122317,1,264,0,900.0,0,1,131542.01490960788,0,0,0
27,3,50.98128263044811,33.98128263044811,7.0,25,25,1977,0.072157581,2,629,1,900.0,0,0,152893.12968121015,0,0,1
9,2,50.47630720816535,27.127443746985588,8.0,10,10,2011,0.161531741,25,5648,1,30.0,2,4,183433.6164935028,0,0,0
